Source_Name_3FGL,Flux_Density_log,Unc_EnergyFlux100_log,Spec_index,significant_curve_log,variability_log,hr12,hr23,hr34,hr45,GLAT_3FGL_3FGL,Pivot_Energy,Spectrum_Type,AGN_BDT,PSR_BDT,AGN_NN,PSR_NN,AGN_LR,PSR_LR,AGN_RF,PSR_RF,BDT_Predict,NN_Predict,LR_Predict,RF_Predict,Category_Prob
3FGL J0402.7+2616,-25.9639256,-27.568507,2.772858,0.023182986,3.92014592,-0.760380052,-0.794435778,-0.672219777,-0.999799447,-19.517502,425.7138,PowerLaw,0.999409546,0.00059,0.985446229,0.014553771,0.991451284,0.008548716,0.972466302,0.027533698,0,0,0,0,AGN
3FGL J0412.0+0229,-28.45284,-27.5107602,2.398651,-0.016774407,4.08400991,-0.71990108,-0.501833927,-0.878125484,-0.217504821,-33.34685,1066.9656,PowerLaw,0.998910555,0.001089445,0.9946766,0.0053234,0.998713254,0.001286746,0.982381934,0.017618066,0,0,0,0,AGN
3FGL J0414.9-0840,-28.34999,-27.8091517,2.4036627,-0.702608498,3.98156989,-0.677116948,-0.679227813,-0.561957908,-0.999968391,-38.605083,958.71295,PowerLaw,0.999861816,0.000138,0.994597628,0.005402372,0.999000559,0.000999,0.974539657,0.025460343,0,0,0,0,AGN
3FGL J0415.7-4351,-26.9792111,-27.9716361,2.4831734,0.429288139,3.66630378,-0.512343751,-0.736029031,-0.911873836,-0.075099732,-45.978413,594.6723,PowerLaw,0.999387942,0.000612,0.992337185,0.007662815,0.994256685,0.005743315,0.963493209,0.036506791,0,0,0,0,AGN
3FGL J0418.2+3412,-28.6718073,-27.5213379,2.3722677,0.179166084,3.74095531,-0.569639408,-0.870872653,-0.046193886,-0.999997015,-11.517148,1202.6252,PowerLaw,0.998816109,0.001183891,0.979474202,0.020525798,0.992066041,0.007933959,0.923596,0.076404,0,0,0,0,AGN
3FGL J0419.1+6636,-27.1364059,-27.3970347,2.3115563,0.83293334,3.8949507,-0.587660761,-0.558416887,-0.611046096,-0.937266118,11.568378,1003.9334,PowerLaw,0.644416244,0.355583756,0.859540139,0.140459861,0.848163121,0.151836879,0.842141139,0.157858861,0,0,0,0,AGN
3FGL J0420.4+1448,-24.8782931,-27.331254,2.8662677,0.813848975,3.83875945,-0.58646262,-0.955024539,-0.986781352,0.636881673,-24.214893,301.37103,PowerLaw,0.998608908,0.001391092,0.992732081,0.007267919,0.998811687,0.001188313,0.956199093,0.043800907,0,0,0,0,AGN
3FGL J0420.4-6013,-31.6620032,-27.8981812,1.8452863,-2.80561044,3.70026751,-0.883274904,-0.160063805,-0.473492105,-0.319038342,-41.781445,3948.9749,PowerLaw,0.999878037,0.000122,0.995785562,0.004214438,0.999999151,8.49e-07,0.997309081,0.002690919,0,0,0,0,AGN
3FGL J0420.6-3742,-28.1811997,-27.6370931,2.3351693,0.298610366,3.987075,-0.65640248,-0.601416247,-0.735205378,-0.566149152,-45.18857,1181.2606,PowerLaw,0.998994078,0.001005922,0.992151598,0.007848402,0.991172128,0.008827872,0.987200739,0.012799261,0,0,0,0,AGN
3FGL J0421.6+1950,-28.103339,-27.3661191,2.3310003,0.624106326,3.85175801,-0.40466352,-0.702875371,-0.592559962,-0.893393325,-20.749165,1118.3623,PowerLaw,0.980728851,0.019271149,0.953801354,0.046198646,0.923677952,0.076322048,0.925769663,0.074230337,0,0,0,0,AGN
3FGL J0423.5+5442,-27.5640061,-26.5111915,2.6252928,-0.067106509,4.12466343,-0.616457771,-0.904063548,-0.269089207,-0.814009169,3.6121156,1049.1483,PowerLaw,0.992463236,0.007536764,0.988997547,0.011002453,0.998364151,0.001635849,0.89439626,0.10560374,0,0,0,0,AGN
3FGL J0425.8+5600,-29.2474878,-27.0415671,2.3476088,-2.24950538,3.94494237,-0.749531047,-0.809176284,-0.66811816,-0.179839817,4.7503834,1895.9943,PowerLaw,0.99921668,0.000783,0.996211675,0.003788325,0.999997701,2.3e-06,0.984786281,0.015213719,0,0,0,0,AGN
3FGL J0426.3+3510,-28.3678717,-27.1805131,2.4886777,0.849104228,3.59375806,0.156258229,-0.777867927,-0.633493203,-0.999994455,-9.657408,1146.7551,PowerLaw,0.936984741,0.063015259,0.699531638,0.300468362,0.707114666,0.292885334,0.759429974,0.240570026,0,0.019,0.002,0,AGN
3FGL J0427.9-6704,-26.6316298,-27.8278031,2.4572163,-0.452728649,3.63405425,-0.623768193,-0.732939783,-0.667039388,-0.65702652,-38.544476,660.415,PowerLaw,0.999717376,0.000283,0.993851706,0.006148294,0.998402417,0.001597583,0.981479393,0.018520607,0,0,0,0,AGN
3FGL J0429.8+3611c,-28.148549,-27.05684,2.3733504,0.888360736,3.69420763,-0.340571317,-0.746721261,-0.556417208,-0.999980017,-8.434587,1208.6746,PowerLaw,0.913181657,0.086818343,0.625222067,0.374777933,0.70377823,0.29622177,0.776544386,0.223455614,0,0.116,0.001,0,AGN
3FGL J0430.1-3103,-31.0069522,-28.042083,1.9710824,0.745986754,3.78712274,0.999655701,-0.642323476,-0.21271545,-0.921897229,-42.53188,2595.4485,PowerLaw,0.994509187,0.005490813,0.970741708,0.029258292,0.956114303,0.043885697,0.832633568,0.167366432,0,0,0,0,AGN
3FGL J0432.5+0539,-26.3519048,-27.3505141,2.6947587,-0.920016614,3.91409665,-0.65856936,-0.916630854,-0.372977817,-0.597921299,-27.354494,549.1263,PowerLaw,0.99988146,0.000119,0.995323596,0.004676404,0.999938771,6.12e-05,0.993550313,0.006449687,0,0,0,0,AGN
3FGL J0434.3-1411c,-27.2185742,-27.6118722,2.4751282,-0.800791057,4.12498692,-0.433603549,-0.745482081,-0.971872329,0.545757007,-36.71413,668.68256,PowerLaw,0.999711837,0.000288,0.995603769,0.004396231,0.999991358,8.64e-06,0.987534292,0.012465708,0,0,0,0,AGN
3FGL J0437.7-7330,-30.5251323,-27.8300335,2.0988767,0.409820476,3.99855488,-0.725206357,-0.80939833,-0.044371754,-0.525842837,-35.193382,2597.2605,PowerLaw,0.999900822,9.92e-05,0.992870878,0.007129122,0.997413768,0.002586232,0.998183705,0.001816295,0,0,0,0,AGN
3FGL J0447.1-2540,-27.5978075,-27.8253014,2.501354,-0.587126743,3.65572486,-0.663674952,-0.697875095,-0.725989148,-0.751238978,-37.6949,765.6388,PowerLaw,0.999768889,0.000231,0.994156805,0.005843195,0.998249386,0.001750614,0.979340004,0.020659996,0,0,0,0,AGN
3FGL J0451.6+7231,-27.390758,-27.8343117,2.6509671,0.687516458,3.73120472,-0.819335293,-0.662056002,-0.471712951,-0.830344729,17.546276,618.565,PowerLaw,0.999088708,0.000911,0.964003972,0.035996028,0.958450879,0.041549121,0.972826787,0.027173213,0,0,0,0,AGN
3FGL J0451.7+5722,-27.7769199,-27.4305826,2.486627,0.442525477,3.34366053,-0.990898018,0.251608102,-0.341453607,-0.502674285,8.319546,914.74664,PowerLaw,0.998195219,0.001804781,0.965710252,0.034289748,0.9871167,0.0128833,0.951932359,0.048067641,0,0,0,0,AGN
3FGL J0456.2-6924,-27.7614885,-27.54009,2.307772,1.27099293,4.03303474,0.228217485,-0.801086062,-0.668082547,-0.539323525,-35.282913,1057.398,PowerLaw,0.974710403,0.025289597,0.950203592,0.049796408,0.904300536,0.095699464,0.915007828,0.084992172,0,0,0,0,AGN
3FGL J0502.6+1759,-27.6044605,-27.2528952,2.5411885,-1.53389566,3.82448136,-0.524617562,-0.926146281,-0.699525941,0.286743626,-14.24637,841.4811,PowerLaw,0.999707519,0.000292,0.995534473,0.004465527,0.999997307,2.69e-06,0.980585768,0.019414232,0,0,0,0,AGN
3FGL J0506.3-0357,-30.0040381,-27.4625569,2.1675987,1.12157899,3.30657984,0.999138663,-0.568905919,-0.598216142,-0.946843996,-25.115173,2151.7988,PowerLaw,0.535207603,0.464792397,0.534085224,0.465914776,0.390122064,0.609877936,0.608913743,0.391086257,0,0.401,0.953,0.025,MIXED
3FGL J0506.9+0321,-32.3813396,-27.7311149,1.8043303,-1.58872746,3.5001335,0.255967958,0.09440386,-0.4883494,-0.455491885,-21.37455,5656.058,PowerLaw,0.999761628,0.000238,0.994446285,0.005553715,0.999935041,6.5e-05,0.996333299,0.003666701,0,0,0,0,AGN
3FGL J0507.5-0906,-28.2603169,-27.7233826,2.34381,0.000287,3.79070209,-0.500566474,-0.735438571,-0.679905187,-0.386351462,-27.191273,993.33453,PowerLaw,0.999464739,0.000535,0.992932023,0.007067977,0.997385404,0.002614596,0.984456729,0.015543271,0,0,0,0,AGN
3FGL J0512.0-3737,-31.1151313,-27.9012944,2.0748503,0.198811104,3.68224801,0.995465198,-0.817869886,-0.689459486,-0.364045575,-35.066517,2797.2024,PowerLaw,0.999632851,0.000367,0.992773289,0.007226711,0.99278538,0.00721462,0.98933421,0.01066579,0,0,0,0,AGN
3FGL J0516.6+1012,-32.1236295,-27.475699,1.999739,-0.282217563,3.59417732,-0.828820922,-0.564798661,-0.432415914,-0.126594501,-15.730781,5288.3325,PowerLaw,0.999724622,0.000275,0.992561924,0.007438076,0.998890451,0.001109549,0.99663989,0.00336011,0,0,0,0,AGN
3FGL J0517.1+2628c,-26.7563776,-27.0214407,2.5302505,0.477033114,3.90671374,-0.588886549,-0.735631699,-0.579091388,-0.999993518,-6.6156883,779.261,PowerLaw,0.995250001,0.004749999,0.907280679,0.092719321,0.947791235,0.052208765,0.944301207,0.055698793,0,0,0,0,AGN
3FGL J0523.3-2528,-26.8131849,-27.4132383,2.1538544,1.0581931,3.9150832,-0.579056355,-0.513809006,-0.541742349,-0.959244767,-29.826363,954.71716,PowerLaw,0.598846242,0.401153758,0.803273156,0.196726844,0.766605945,0.233394055,0.755373489,0.244626511,0,0,0,0,AGN
3FGL J0523.7+3328,-25.6804783,-27.139893,2.6281168,0.13952548,3.65900538,-0.642125636,-0.809658075,-0.850015037,-0.580469097,-1.4734267,481.64148,PowerLaw,0.9987723,0.0012277,0.944551935,0.055448065,0.984749206,0.015250794,0.968249322,0.031750678,0,0,0,0,AGN
3FGL J0524.4+2839,-29.7947495,-27.2103776,2.1241972,-1.1001337,3.97483697,-0.644646615,-0.504993128,-0.457218411,-0.530356672,-4.045806,2787.8298,PowerLaw,0.999572364,0.000428,0.990715152,0.009284848,0.999891369,0.000109,0.997596616,0.002403384,0,0,0,0,AGN
3FGL J0524.5-6937,-33.3041246,-27.6026367,1.6333857,0.357457568,3.59513235,0.997718042,-0.462736125,-0.504963108,0.220724677,-32.831596,10782.316,PowerLaw,0.999611478,0.000389,0.99326014,0.00673986,0.99726262,0.00273738,0.995833212,0.004166788,0,0,0,0,AGN
3FGL J0525.2-6614,-30.1772397,-27.6440384,2.1080263,-2.09877451,3.9531755,0.99848691,-0.486842242,-0.619353688,-0.310678384,-33.295296,2393.4636,PowerLaw,0.99981021,0.00019,0.995647745,0.004352255,0.999997569,2.43e-06,0.997151989,0.002848011,0,0,0,0,AGN
3FGL J0526.4+2247,-29.5620369,-26.777978,2.4045255,0.459068306,4.03815456,-0.851433736,-0.623600832,-0.809735155,-0.191796855,-6.931372,2179.7258,PowerLaw,0.997458124,0.002541876,0.977674887,0.022325113,0.990466734,0.009533266,0.962796412,0.037203588,0,0,0,0,AGN
3FGL J0527.3+6647,-32.5940408,-28.0307044,1.8516427,0.328853646,3.60980256,-0.983549411,0.751058571,-0.181282176,-0.372108723,17.049868,5748.914,PowerLaw,0.9998316,0.000168,0.989473438,0.010526562,0.995403656,0.004596344,0.996161179,0.003838821,0,0,0,0,AGN
3FGL J0529.2+3822,-25.5161273,-27.1061259,2.5335119,0.984271235,4.09553619,-0.508812199,-0.801576213,-0.840112626,-0.563900119,2.1826787,511.14536,PowerLaw,0.993549773,0.006450227,0.859932215,0.140067785,0.934247883,0.065752117,0.96694604,0.03305396,0,0,0,0,AGN
3FGL J0533.2+5944,-26.0915693,-27.5742837,2.6370816,1.27921707,3.963212,-0.316075493,-0.751285352,-0.999948672,-0.628294424,14.111208,467.89392,PowerLaw,0.995181273,0.004818727,0.799202009,0.200797991,0.739784572,0.260215428,0.922713861,0.077286139,0,0.001,0,0,AGN
3FGL J0533.8-3754,-28.3730133,-27.7783545,2.3432455,-1.54185235,4.05084854,-0.433046366,-0.785660021,-0.722528736,-0.151845036,-30.88655,1087.7297,PowerLaw,0.999813337,0.000187,0.995706369,0.004293631,0.999993383,6.62e-06,0.9868333,0.0131667,0,0,0,0,AGN
3FGL J0535.3-6559,-29.4555139,-27.6265381,2.1995814,0.12287149,3.81842394,-0.684679565,-0.59152656,-0.802644866,-0.363253996,-32.317028,1859.4962,PowerLaw,0.999307165,0.000693,0.9926812,0.0073188,0.992558087,0.007441913,0.98990921,0.01009079,0,0,0,0,AGN
3FGL J0535.7-0617c,-27.1358076,-26.9117383,2.3964212,0.060880024,3.71804012,-0.605790059,-0.721485616,-0.852240318,-0.30992101,-19.685911,919.30835,PowerLaw,0.987657965,0.012342035,0.991271202,0.008728798,0.993071822,0.006928178,0.955521963,0.044478037,0,0,0,0,AGN
3FGL J0536.4-3347,-26.2633807,-27.5366428,2.2926352,0.994646097,5.30226457,-0.686639326,-0.686675873,-0.591673173,-0.291382477,-29.435787,764.4342,PowerLaw,0.999915076,8.49e-05,0.993786005,0.006213995,0.999228615,0.000771,0.995035357,0.004964643,0,0,0,0,AGN
3FGL J0537.0-7113,-28.5161525,-27.5719653,2.4457333,0.367488852,3.7730061,-0.360045008,-0.84688746,-0.83772013,0.086825175,-31.541836,1109.0006,PowerLaw,0.99953556,0.000464,0.993907697,0.006092303,0.997297568,0.002702432,0.967169389,0.032830611,0,0,0,0,AGN
3FGL J0537.4+3604c,-29.7800859,-26.8776208,2.2712386,0.503994525,3.34781225,-0.660244571,-0.615701466,-0.812869337,-0.462373215,2.3010776,2445.7346,PowerLaw,0.9942789,0.0057211,0.861142074,0.138857926,0.846937193,0.153062807,0.924147568,0.075852432,0,0,0,0,AGN
3FGL J0538.8-0341,-26.8081118,-27.1970517,2.5643904,1.1372781,3.45222384,-0.396628478,-0.875407829,-0.732570083,-0.999931409,-17.82125,647.89655,PowerLaw,0.578711655,0.421288345,0.480679312,0.519320688,0.357756038,0.642243962,0.742101554,0.257898446,0,0.574,1,0,MIXED
3FGL J0538.9+1646,-31.3987231,-27.4536428,1.890715,0.770989315,3.81412811,0.023153052,0.439920368,-0.381191158,-0.586484128,-7.659905,4457.614,PowerLaw,0.999356596,0.000643,0.922097542,0.077902458,0.966014513,0.033985487,0.995003106,0.004996894,0,0,0,0,AGN
3FGL J0539.9-7553,-28.3349079,-27.75865,2.3252702,0.071449585,3.79066679,-0.741765167,-0.526027119,-0.814671461,-0.476492022,-30.586357,1131.7532,PowerLaw,0.99928597,0.000714,0.99203841,0.00796159,0.993106413,0.006893587,0.98044157,0.01955843,0,0,0,0,AGN
3FGL J0540.0+1208,-30.8588338,-27.414047,2.1070893,-1.49802052,3.8792044,-0.083589748,-0.875302811,-0.332429102,-0.298862931,-9.836587,3295.4668,PowerLaw,0.99959883,0.000401,0.994542692,0.005457308,0.999988123,1.19e-05,0.997210444,0.002789556,0,0,0,0,AGN
3FGL J0540.8+3503c,-27.5979132,-26.8342534,2.5208144,0.366515665,3.73426985,-0.047498652,-0.86139456,-0.775707525,-0.536550143,2.358849,993.28986,PowerLaw,0.995952358,0.004047642,0.950369504,0.049630496,0.975706736,0.024293264,0.935392773,0.064607227,0,0,0,0,AGN
3FGL J0544.7+2239,-28.2964573,-26.7838467,2.498945,0.212091016,3.62299523,-0.847215979,-0.890797288,-0.258603964,-0.714575996,-3.4472444,1263.9275,PowerLaw,0.999715361,0.000285,0.953957206,0.046042794,0.989237238,0.010762762,0.971385257,0.028614743,0,0,0,0,AGN
3FGL J0546.4+0031c,-25.8455688,-27.1296593,2.5685198,0.844777458,3.97603695,-0.476100711,-0.736277883,-0.889729955,-0.455639361,-14.158342,480.41965,PowerLaw,0.99509587,0.00490413,0.969525217,0.030474783,0.958313874,0.041686126,0.96905443,0.03094557,0,0,0,0,AGN
3FGL J0550.3-4521,-27.3873608,-27.6416398,2.6577637,-4.27088985,3.87344464,-0.730828535,-0.711688576,-0.834998507,-0.500917669,-29.28422,660.8683,PowerLaw,0.99969892,0.000301,0.996619512,0.003380488,0.999999973,2.69e-08,0.985810375,0.014189625,0,0,0,0,AGN
3FGL J0556.2+3933,-23.4065999,-27.3712454,3.0930102,0.000759,3.96412463,-0.715882465,-0.918322036,-0.828679056,-0.757523503,7.275483,220.90433,PowerLaw,0.9998244,0.000176,0.986869626,0.013130374,0.996814164,0.003185836,0.974957656,0.025042344,0,0,0,0,AGN
3FGL J0557.7-0720,-30.8913688,-27.434939,2.1480634,-1.05570905,3.498306,-0.808927601,-0.298886637,-0.746179882,-0.172757044,-15.24574,3111.073,PowerLaw,0.998747928,0.001252072,0.994093137,0.005906863,0.999729647,0.00027,0.985632357,0.014367643,0,0,0,0,AGN
3FGL J0559.8+3042,-32.6180227,-27.4410788,1.7110547,0.700545545,3.66344728,-0.999995307,0.999801934,0.002328809,-0.483979681,3.5618856,8363.287,PowerLaw,0.9996654,0.000335,0.936351251,0.063648749,0.984534684,0.015465316,0.99494039,0.00505961,0,0,0,0,AGN
3FGL J0600.4-1934,-27.062036,-27.6765378,2.5559697,0.620306505,3.76449218,-0.765437034,-0.800440695,-0.754693759,-0.999912657,-19.736708,640.00543,PowerLaw,0.996993072,0.003006928,0.904417388,0.095582612,0.861851728,0.138148272,0.962307987,0.037692013,0,0,0,0,AGN
3FGL J0601.5+2309,-27.3600084,-26.9289992,2.484669,0.434266731,3.82419053,-0.678036308,-0.665413597,-0.793408086,-0.734385551,0.1465086,914.2176,PowerLaw,0.996820626,0.003179374,0.898171566,0.101828434,0.94566638,0.05433362,0.95774863,0.04225137,0,0,0,0,AGN
3FGL J0603.3+2042,-34.9479339,-27.1061753,1.4998881,0.048602337,3.21597855,-0.983891299,0.982595855,-0.08275923,-0.699533783,-0.6904225,30448.041,PowerLaw,0.999316401,0.000684,0.926875196,0.073124804,0.962076711,0.037923289,0.928221229,0.071778771,0,0.001,0,0,AGN
3FGL J0605.0-0000,-30.2585933,-27.3457493,2.008549,0.227862559,3.94883813,-0.283096376,-0.572571076,-0.476272327,-0.389212423,-10.302232,3121.2192,PowerLaw,0.999417492,0.000583,0.987037743,0.012962257,0.995576489,0.004423511,0.996602848,0.003397152,0,0,0,0,AGN
3FGL J0605.9+2039c,-27.5954758,-26.6406812,2.3588839,1.29449462,3.92334724,0.236878589,-0.65551152,-0.848361326,-0.767237987,-0.20212463,1293.8793,PowerLaw,0.614347127,0.385652873,0.400684998,0.599315002,0.528667757,0.471332243,0.755730741,0.244269259,0,0.797,0.327,0,MIXED
3FGL J0608.2-2306,-29.7149833,-27.8823251,2.2004168,0.500851467,3.74728524,-0.627527638,-0.632892105,-0.221835507,-0.999955969,-19.40747,1587.722,PowerLaw,0.99718264,0.00281736,0.956170183,0.043829817,0.960557331,0.039442669,0.941605326,0.058394674,0,0,0,0,AGN
3FGL J0608.6+5328,-28.0411162,-27.6110575,2.492544,-0.866936441,3.61011094,-0.083128854,-0.502265406,-0.801367825,-0.598621371,15.553917,869.9812,PowerLaw,0.997869228,0.002130772,0.994974839,0.005025161,0.99927852,0.000721,0.955826374,0.044173626,0,0,0,0,AGN
3FGL J0609.2+2051c,-29.6637774,-26.5956663,2.272536,-0.607313764,3.50509402,-0.284249205,-0.65209567,-0.865319372,-0.407650169,0.58775926,2695.2073,PowerLaw,0.98265188,0.01734812,0.980993402,0.019006598,0.995588294,0.004411706,0.861597535,0.138402465,0,0,0,0,AGN
3FGL J0609.6-2851,-27.0952755,-27.8991146,2.6391551,-2.12818273,3.87951965,-0.76027573,-0.698607417,-0.612862783,-0.997378683,-21.184296,550.6039,PowerLaw,0.998955967,0.001044033,0.995539205,0.004460795,0.999984655,1.53e-05,0.976255876,0.023744124,0,0,0,0,AGN
3FGL J0609.7-1841,-28.0843532,-27.6084051,2.2983522,0.721196106,4.12388532,-0.300535655,-0.676917881,-0.736730135,-0.709706516,-17.386005,1099.7338,PowerLaw,0.996736085,0.003263915,0.97057643,0.02942357,0.959203561,0.040796439,0.983502053,0.016497947,0,0,0,0,AGN
3FGL J0611.5+1957,-27.6645635,-26.7432387,2.382029,1.27606694,3.83767275,-0.144188221,-0.764459349,-0.704195574,-0.781324606,0.628506,1263.8125,PowerLaw,0.784077707,0.215922293,0.389801912,0.610198088,0.562782266,0.437217734,0.803270357,0.196729643,0,0.815,0.11,0,MIXED
3FGL J0619.4+2242,-30.8990029,-26.3919697,2.0148985,-0.079756178,3.94519494,-0.701541397,-0.514005914,-0.484710528,-0.634009164,3.5527859,6015.782,PowerLaw,0.997541504,0.002458496,0.980292983,0.019707017,0.990591617,0.009408383,0.947276276,0.052723724,0,0,0,0,AGN
3FGL J0623.1-4143,-29.5378152,-27.8856538,2.2900796,-0.613975012,3.45779634,-0.917802994,0.242802703,-0.637088578,-0.768654941,-22.665697,1408.542,PowerLaw,0.994697248,0.005302752,0.991847101,0.008152899,0.997274776,0.002725224,0.963332137,0.036667863,0,0,0,0,AGN
3FGL J0626.8+1743,-26.7982313,-26.4949941,2.6996076,1.26840901,3.89356871,-0.436438479,-0.950991229,-0.732076287,-0.162663802,2.756542,786.04816,PowerLaw,0.887945619,0.112054381,0.902831346,0.097168654,0.938210794,0.061789206,0.844951855,0.155048145,0,0,0,0,AGN
3FGL J0628.4+2429,-29.9707095,-27.3610636,2.20729,-0.426568808,3.73821552,-0.459983605,-0.312052751,-0.69505984,-0.656263603,6.2077765,2165.8965,PowerLaw,0.998390214,0.001609786,0.98984152,0.01015848,0.996280776,0.003719224,0.985398946,0.014601054,0,0,0,0,AGN
3FGL J0630.2-0929c,-26.8085106,-27.2077036,2.5102255,1.14031581,3.76173235,-0.028731152,-0.900639768,-0.576786737,-0.999886091,-8.982379,639.56604,PowerLaw,0.910278891,0.089721109,0.491512768,0.508487232,0.66318095,0.33681905,0.728478608,0.271521392,0,0.536,0.003,0,MIXED
3FGL J0636.7+7115,-27.2431914,-27.8200581,2.6067097,-1.52917769,4.21262732,-0.843178871,-0.634535995,-0.612611094,-0.778418779,24.426834,643.49854,PowerLaw,0.999929221,7.08e-05,0.995803072,0.004196928,0.99997831,2.17e-05,0.995886447,0.004113553,0,0,0,0,AGN
3FGL J0638.4+5704,-25.5209313,-27.9294929,2.927151,0.357704094,4.12256995,-0.884566649,-0.807778207,-0.211238962,-0.852541285,20.810717,333.18195,PowerLaw,0.999907212,9.28e-05,0.991203623,0.008796377,0.998362351,0.001637649,0.988473635,0.011526365,0,0,0,0,AGN
3FGL J0639.9+3250,-26.6576604,-27.6153708,2.6458585,-2.55820554,3.90142889,-0.618494244,-0.712640381,-0.79780791,-0.613089604,12.111457,515.339,PowerLaw,0.999734573,0.000265,0.996245151,0.003754849,0.999997254,2.75e-06,0.988484665,0.011515335,0,0,0,0,AGN
3FGL J0644.6+6035,-28.1265928,-27.8730671,2.2764657,0.057416469,4.09909451,-0.816225752,-0.503256631,-0.516000579,-0.462887992,22.594389,1100.7498,PowerLaw,0.999220605,0.000779,0.994076958,0.005923042,0.998636579,0.001363421,0.992726649,0.007273351,0,0,0,0,AGN
3FGL J0647.6+0032,-25.8942325,-26.9418813,2.4574044,0.896208425,3.89769708,-0.411186881,-0.835641486,-0.72129802,-0.573055633,-0.59796613,672.5201,PowerLaw,0.996014786,0.003985214,0.825337194,0.174662806,0.928877541,0.071122459,0.95668187,0.04331813,0,0.001,0,0,AGN
3FGL J0647.8+1751,-26.8525288,-27.2027626,2.7028124,1.24237656,3.71679346,-0.610182382,-0.894905336,-0.456794478,-0.652453204,7.268618,656.27594,PowerLaw,0.985633477,0.014366523,0.782342278,0.217657722,0.864719994,0.135280006,0.915536135,0.084463865,0,0.003,0,0,AGN
3FGL J0650.9+6524,-27.3331428,-28.0457409,2.5400684,-2.60727398,3.85311171,-0.832493638,-0.605980575,-0.609814921,-0.883877414,24.45203,637.60443,PowerLaw,0.996879557,0.003120443,0.996083691,0.003916309,0.999996335,3.66e-06,0.963048558,0.036951442,0,0,0,0,AGN
3FGL J0657.6-4701,-31.1944452,-27.7095224,2.011117,0.649611351,3.6414344,0.943732572,-0.561660134,-0.175564298,-0.813738706,-18.48534,3343.6238,PowerLaw,0.994190283,0.005809717,0.968349265,0.031650735,0.966087143,0.033912857,0.940553068,0.059446932,0,0,0,0,AGN
3FGL J0658.8+2318,-29.6678817,-27.7437408,2.2943332,-2.0566768,3.75704377,-0.767075404,-0.728436053,-0.676916736,-0.065965623,11.946863,1587.9592,PowerLaw,0.999607478,0.000393,0.996085349,0.003914651,0.99999691,3.09e-06,0.99101681,0.00898319,0,0,0,0,AGN
